id,State_Name,Mean,Median,Stdev,sum_w
60221269,California,41975,27817,39504,485.0499569
60221279,California,27062,22576,19410,461.926326
60221289,California,102062,101080,66006,222.2209324
6022129,California,55585,40757,50066,654.7818973
60221299,California,51006,45230,39525,486.112385
60221309,California,124007,133499,57954,149.1858747
60221319,California,71358,56467,59073,170.0568492
60221329,California,87923,74422,58453,253.8842025
60221339,California,97615,300000,70864,251.5230308
60221349,California,113015,108013,64937,578.7591526
60221359,California,91377,70587,66364,266.9817471
60221369,California,81010,73440,49095,187.1900117
60221379,California,70916,300000,56669,320.0887507
60221389,California,49638,42613,33467,289.7590024
6022139,California,100777,95376,62490,811.9854371
60221399,California,101725,300000,57677,203.6845899
60221409,California,75286,300000,44092,390.1495248
60221419,California,44715,34921,37775,372.6240121
60221429,California,30958,24773,21619,361.9883998
60221439,California,53975,36679,49659,349.417475
60221449,California,73411,67699,42562,388.8470866
60221459,California,45533,38148,28959,809.677666
60221469,California,104652,300000,63467,180.590134
60221479,California,93081,80638,60071,384.8441862
60221489,California,78993,67140,49057,837.9868843
6022149,California,98651,80845,69942,986.1849161
60221499,California,35730,21043,41459,406.8535175
60221509,California,47207,34108,39921,527.5474996
60221519,California,43147,300000,26487,430.3592245
60221529,California,90413,81040,52898,232.0470925
60221539,California,46707,42017,29570,683.2740879
60221549,California,105931,300000,55236,181.4844957
60221559,California,81262,69407,46452,310.6814263
60221569,California,117607,300000,70149,468.9693761
60221579,California,104791,95612,55626,468.1961797
60221589,California,88703,84004,44859,321.6424708
6022159,California,123819,116071,76381,638.2177514
60221599,California,101953,105213,46496,163.984694
60221609,California,66822,59408,53365,725.2604868
60221619,California,61225,54797,40542,483.6813375
60221629,California,77343,57751,58096,584.6385994
60221639,California,45372,41268,33640,372.3573254
60221649,California,67075,53344,54074,360.9144903
60221659,California,36454,29624,31386,368.3240132
60221669,California,56766,43112,46765,919.9384543
60221679,California,25807,300000,14028,594.9991999
60221689,California,40540,28547,37227,576.0214399
6022169,California,146051,151004,78791,614.5880712
60221699,California,61360,47516,42977,167.7916118
60221709,California,47578,33370,41910,309.322494
60221719,California,63691,58442,45429,554.631649
60221729,California,28743,25825,23094,258.8556944
60221739,California,67770,300000,41258,100.0629403
60221749,California,43007,31615,37935,857.0411578
60221759,California,60723,54676,36277,359.5177424
60221769,California,56726,42809,44909,723.6375926
60221779,California,48966,26255,55994,996.0660391
60221789,California,94360,73508,73588,368.3128157
6022179,California,84062,71868,61694,284.7488416
60221799,California,91775,300000,47617,22.59878395
60221809,California,45067,22621,43239,345.7822294
60221819,California,25822,18400,22244,377.5529836
60221829,California,61407,45566,45915,331.150222
60221839,California,47620,35134,47716,858.7356855
60221849,California,134460,150819,73124,143.0219344
60221859,California,65839,54225,44994,839.0004119
60221869,California,55476,52003,36765,482.3322681
60221879,California,66894,53490,59475,799.5320688
60221889,California,58371,46523,45755,578.9107288
6022189,California,46371,31783,41194,1002.535385
60221899,California,75619,50524,67535,605.5031701
602219,California,91357,77755,57922,575.394996
60221909,California,45109,31701,39019,546.9862085
60221919,California,36039,27831,25499,457.7235978
60221929,California,52687,44606,39792,500.9170433
60221939,California,24091,14613,24078,501.0351447
60221949,California,64572,57901,43850,137.760313
60221959,California,114136,300000,59789,326.0716078
60221969,California,66686,53649,49678,582.7758352
60221979,California,61724,48329,57165,662.039689
60221989,California,65385,61482,39844,311.8788425
6022199,California,47098,35615,39844,1084.93444
60221999,California,80362,55328,64056,578.4431555
60222009,California,97283,300000,62167,192.5228328
60222019,California,64054,61490,43941,823.6304802
60222029,California,114400,88275,85488,269.5868691
60222039,California,29450,17966,31980,389.0254186
60222049,California,69706,52698,60061,255.6875896
60222059,California,117240,300000,68046,154.8557844
60222069,California,53991,41258,48589,436.9421132
60222079,California,45158,29962,44144,643.847775
60222089,California,153524,173613,79894,80.55381723
6022209,California,64896,53003,48606,1455.346639
60222099,California,82563,69823,60028,179.0549631
60222109,California,45181,28713,46476,258.5933465
60222119,California,54821,45170,54479,252.5862308
60222129,California,141123,300000,76742,86.85961975
60222139,California,29417,21869,19125,184.5304302
60222149,California,66546,300000,38846,170.6566551
60222159,California,49996,43411,34539,233.290646
60222169,California,67868,51983,62787,445.7015704
60222179,California,34061,22217,33783,681.5068406
60222189,California,63418,48380,59485,303.7463091
6022219,California,89359,78583,66924,677.8510807
60222199,California,57395,40653,50238,539.7053248
60222209,California,69654,61033,52497,336.8761792
60222219,California,45255,36012,38588,447.5154599
60222229,California,61611,52741,41388,383.2177149
60222239,California,46084,41337,32052,287.0220909
60222249,California,41517,28020,33917,439.1842074
60222259,California,55543,300000,34315,338.324683
60222269,California,52684,44546,35889,339.8197081
60222279,California,50159,42290,39492,554.7821924
60222289,California,90868,300000,44680,114.2929443
6022229,California,74791,63163,53962,772.7893497
60222299,California,158746,300000,81507,102.625906
60222309,California,34884,25841,23890,426.2210123
60222319,California,65141,300000,50905,292.7554856
60222329,California,81904,74035,51305,224.3120502
60222339,California,92640,300000,52944,336.1121676
60222349,California,33630,29625,34468,692.984672
60222359,California,67003,57505,55507,242.1457685
60222369,California,41529,29592,43324,625.0737242
60222379,California,43767,28662,41817,365.2468453
60222389,California,24774,13683,22508,279.1228917
6022239,California,130841,120271,79983,467.3360324
60222399,California,74058,67934,52547,245.8893923
60222409,California,25717,12106,38649,437.1078399
60222419,California,64676,57103,39285,384.5441734
60222429,California,55555,48644,33700,444.0461687
60222439,California,58120,38812,51736,831.8638132
60222449,California,77553,72018,49719,315.0828254
60222459,California,62760,51270,38543,702.7418357
60222469,California,49023,36915,41588,353.5212311
60222479,California,59065,46651,46132,390.4178475
60222489,California,33726,18511,31321,211.2174035
6022249,California,66572,55075,50803,617.0704449
60222499,California,51533,46154,35534,476.4440904
60222509,California,88099,79340,54199,303.0444597
60222519,California,60935,300000,35689,385.1870891
60222529,California,85143,69664,61408,215.6206817
60222539,California,33902,29916,21347,549.3158439
60222549,California,66071,45330,64527,461.8756391
60222559,California,66586,39247,58098,363.6223074
60222569,California,54773,37664,55920,640.2898091
60222579,California,85381,78833,48184,114.1905321
60222589,California,123125,300000,79016,275.6840456
6022259,California,79658,69004,53326,921.1092141
60222599,California,113595,107292,78834,173.8853981
60222609,California,51458,53549,32209,243.6215925
60222619,California,42698,40800,23679,522.4190822
60222629,California,61345,52507,40368,650.805843
60222639,California,58470,45764,59146,297.1543811
60222649,California,38438,300000,25181,441.2935949
60222659,California,34378,24780,29109,689.5210133
60222669,California,65320,46120,59286,333.3213898
60222679,California,73224,300000,57169,194.8568444
60222689,California,63649,49810,54421,233.2566878
6022269,California,67416,55458,49681,632.770751
60222699,California,69319,53043,59708,565.0718564
60222709,California,63901,43628,46524,221.9587653
60222719,California,104446,300000,70994,166.7904998
60222729,California,132735,135793,62426,267.7429616
60222739,California,143292,300000,72358,152.9823977
60222749,California,106418,100588,62423,333.9122816
60222759,California,31127,24502,22138,381.8600011
60222769,California,56455,30674,51492,269.1906344
60222779,California,46122,41902,26836,341.121187
60222789,California,67746,56924,49057,397.3429965
6022279,California,54361,39614,43479,764.4706171
60222799,California,85132,300000,47612,219.587644
60222809,California,41234,36807,26562,566.8862299
60222819,California,79879,62953,56741,481.0071922
60222829,California,75713,73611,45744,603.2599296
60222839,California,89111,300000,60979,189.0585778
60222849,California,81363,74965,57687,452.6041389
60222859,California,106130,300000,56899,173.4210222
60222869,California,124837,106878,66365,122.7505343
60222879,California,77828,70105,44171,340.40986
60222889,California,60378,47231,45134,199.0282145
6022289,California,49352,43057,33243,691.2760704
60222899,California,49068,26242,56075,424.4822001
602229,California,69965,61541,52410,688.1213847
60222909,California,92016,300000,54696,130.2568052
60222919,California,84869,300000,64679,129.3602787
60222929,California,97373,89703,68410,212.1854495
60222939,California,94290,87588,72519,243.6489847
60222949,California,89030,77572,42844,127.8533767
60222959,California,53555,43009,52638,199.8933516
60222969,California,96477,300000,54492,156.3526201
60222979,California,60653,42332,51058,259.893082
60222989,California,87457,300000,43476,157.4872367
6022299,California,94162,85317,64410,1142.651864
60222999,California,94471,300000,77458,220.9913435
60223009,California,63196,56359,48780,456.0656916
60223019,California,87926,78204,46970,303.9070809
60223029,California,59836,46521,46834,569.4120283
60223039,California,85790,85534,54470,167.3156998
60223049,California,51202,45568,37980,408.2172929
60223059,California,49176,40747,42242,392.6526954
60223069,California,99934,300000,57592,72.926677
60223079,California,91028,93092,60625,226.7218529
60223089,California,55560,300000,37707,288.4891774
6022309,California,92414,77345,65548,753.1652773
60223099,California,57144,43787,42110,308.0196235
60223109,California,121025,300000,69066,97.36145626
60223119,California,91207,84350,52510,172.4844393
60223129,California,51125,31957,51210,497.7090089
60223139,California,87385,300000,50132,219.4879406
60223149,California,56072,44939,47650,188.2250177
60223159,California,70738,60188,55552,308.4471245
60223169,California,56963,50610,36008,345.3546084
60223179,California,59739,56261,44598,302.3134041
60223189,California,55193,54782,33417,214.990009
6022319,California,103756,95818,61158,400.4016787
60223199,California,56556,42151,46025,430.5530246
60223209,California,52520,300000,29087,118.4969698
60223219,California,89542,300000,53744,248.2842467
60223229,California,50543,43681,40481,412.4502301
60223239,California,96650,90279,44852,62.92556226
60223249,California,54436,34071,55710,634.0377055
60223259,California,117092,103805,69168,323.9096199
60223269,California,75956,68113,47097,592.0967848
60223279,California,129623,133574,61487,133.9885917
60223289,California,103038,85634,64940,317.5779063
6022329,California,49066,39371,36736,694.1072722
60223299,California,60823,39117,61444,342.8555384
60223309,California,58550,52503,41046,1911.152407
60223319,California,93684,300000,53375,125.7893843
60223329,California,66187,300000,31994,309.4808586
60223339,California,46656,38447,37658,458.6440527
60223349,California,67347,55854,43697,303.4504146
60223359,California,74133,69972,43054,112.7934342
60223369,California,93422,90082,50833,159.153089
60223379,California,74842,70561,49331,255.6213582
60223389,California,33755,31223,24564,422.0562802
6022339,California,60173,50357,42003,807.0674445
60223399,California,21165,17087,14492,501.5557592
60223409,California,56920,43179,43016,158.8268666
60223419,California,60149,55399,32437,243.452398
60223429,California,43115,34046,33997,277.7265358
60223439,California,60545,39118,50660,270.7579013
60223449,California,66419,57698,40644,280.253399
60223459,California,50372,48153,32779,535.4752219
60223469,California,50160,47346,32669,470.2132138
60223479,California,53477,40718,44670,558.7739023
60223489,California,52968,300000,45657,230.9945889
6022349,California,67879,63880,44855,368.6827515
60223499,California,32984,29241,20349,269.561948
60223509,California,56977,39661,37139,189.86177
60223519,California,42267,37245,23785,327.789885
60223529,California,53677,44103,49696,277.8492982
60223539,California,59918,52725,44157,161.1576394
60223549,California,41800,28818,31972,319.6893465
60223559,California,41077,22216,52495,340.8869664
60223569,California,38113,27363,30486,192.7230578
60223579,California,28781,20234,25013,284.054678
60223589,California,83507,76326,36745,158.4200045
6022359,California,84866,84326,55156,738.2260438
60223599,California,36342,26661,33089,562.3847402
60223609,California,59694,62683,38310,196.0188664
60223619,California,45730,300000,35975,323.6592486
60223629,California,40967,38382,25672,361.5857474
60223639,California,80656,74816,47877,107.0913303
60223649,California,39457,38256,25543,553.1788587
60223659,California,106524,81345,69169,257.6418826
60223669,California,90112,76843,66851,497.1330926
60223679,California,71262,300000,48160,142.1607708
60223689,California,57554,49279,45644,410.9514257
6022369,California,101133,300000,58461,234.652927
60223699,California,50824,44303,40501,309.6541489
60223709,California,92787,81796,53146,157.3869319
60223719,California,39094,24140,35478,183.2588994
60223729,California,116839,300000,67472,90.69206911
60223739,California,104209,79174,63718,285.942142
60223749,California,82829,64895,55415,218.0180917
60223759,California,68888,60630,53771,281.1162521
60223769,California,55119,39158,53591,339.0795597
60223779,California,99477,300000,61675,167.6194961
60223789,California,35022,27883,24356,528.6222149
6022379,California,78261,72621,55815,422.4775691
60223799,California,55488,38502,43946,363.2862996
60223809,California,60290,58216,40540,906.0621421
60223819,California,36944,17430,34598,189.6589575
60223829,California,76889,57383,62570,317.5514086
60223839,California,50406,39888,42897,1440.555572
60223849,California,37065,300000,21441,247.4297159
60223859,California,76380,65595,51429,227.1879035
60223869,California,100976,300000,63700,247.3865011
60223879,California,35645,36561,23939,650.8004158
60223889,California,70101,60640,51743,285.1824205
6022389,California,72357,60507,46344,465.9449348
60223899,California,92106,300000,61649,209.5551876
602239,California,51914,45402,41896,675.9709888
60223909,California,48633,37245,40518,279.3591762
60223919,California,48218,48278,32542,206.9916052
60223929,California,63089,56992,45987,669.531046
60223939,California,57384,51480,33864,458.5461317
60223949,California,52707,39678,44914,1281.823472
60223959,California,45706,31186,37414,488.058709
60223969,California,33242,22461,27293,530.2110298
60223979,California,61139,41800,59006,211.0251581
60223989,California,75183,61311,56881,242.3563348
6022399,California,101353,86293,64293,579.8913976
60223999,California,54519,46532,44063,206.3224259
